,Latitude,Longitude,Elevation,Time
3459,52.4583581742,-1.9441575464,173.17,2017-07-26 05:01:05
3460,52.4583655503,-1.9441626593,171.73,2017-07-26 05:01:39
3461,52.4583656341,-1.9441699516,170.77,2017-07-26 05:02:13
3462,52.4583719205,-1.9441661797,170.29,2017-07-26 05:02:50
3463,52.4583715852,-1.9441728014,169.81,2017-07-26 05:03:25
3464,52.4583684001,-1.9441779144,169.33,2017-07-26 05:04:01
3465,52.4583675619,-1.9441793393,168.85,2017-07-26 05:04:36
3466,52.4583667237,-1.9441826921,168.37,2017-07-26 05:05:15
3467,52.4583671428,-1.9441895653,168.37,2017-07-26 05:05:52
3468,52.4583682325,-1.9441991206,168.85,2017-07-26 05:06:23
3469,52.458366137,-1.9441915769,168.85,2017-07-26 05:06:58
3470,52.4583603535,-1.9441867992,168.37,2017-07-26 05:07:37
3471,52.4583621137,-1.944185961,169.81,2017-07-26 05:08:16
3472,52.4583653826,-1.9441893138,170.77,2017-07-26 05:08:58
3473,52.4583611917,-1.944198953,171.73,2017-07-26 05:09:31
3474,52.4583597668,-1.9442072511,171.73,2017-07-26 05:10:04
3475,52.4583644606,-1.9442018028,172.69,2017-07-26 05:10:41
3476,52.458362449,-1.944201719,172.69,2017-07-26 05:11:13
3477,52.4583614431,-1.9441917446,172.21,2017-07-26 05:11:53
3478,52.4583621137,-1.9441921636,172.69,2017-07-26 05:12:25
3479,52.4583672266,-1.9442006294,173.17,2017-07-26 05:12:59
3480,52.4583687354,-1.9442101847,173.66,2017-07-26 05:13:31
3481,52.4583653826,-1.9442169741,173.66,2017-07-26 05:14:09
3482,52.4583589286,-1.944221165,173.66,2017-07-26 05:14:39
3483,52.4583560787,-1.9442150462,173.17,2017-07-26 05:15:15
3484,52.4583512172,-1.9442031439,172.69,2017-07-26 05:15:50
3485,52.4583453499,-1.9441991206,172.69,2017-07-26 05:16:22
3486,52.4583441764,-1.9441954326,173.17,2017-07-26 05:16:53
3487,52.4583395664,-1.9441926666,173.17,2017-07-26 05:17:21
3488,52.4583381414,-1.9441832788,173.17,2017-07-26 05:17:47
3489,52.4583373871,-1.9441823568,173.17,2017-07-26 05:18:14
3490,52.4583382253,-1.9441829436,172.69,2017-07-26 05:18:38
3491,52.4583410751,-1.9441830274,172.69,2017-07-26 05:19:02
3492,52.4583444279,-1.9441790879,172.21,2017-07-26 05:19:28
3493,52.4583463557,-1.9441746455,171.73,2017-07-26 05:20:07
3494,52.458346691,-1.9441751484,172.69,2017-07-26 05:20:49
3495,52.458345769,-1.9441759028,172.21,2017-07-26 05:21:29
3496,52.4583507981,-1.944171628,172.21,2017-07-26 05:22:00
3497,52.4583497923,-1.9441792555,172.69,2017-07-26 05:22:34
3498,52.4583564978,-1.9441858772,173.17,2017-07-26 05:23:12
3499,52.4583593477,-1.9441890623,172.69,2017-07-26 05:23:35
3500,52.45835918,-1.9441960193,172.21,2017-07-26 05:24:03
3501,52.4583594315,-1.9442025572,172.21,2017-07-26 05:24:40
3502,52.458361946,-1.9442049041,172.21,2017-07-26 05:25:07
3503,52.4583658855,-1.9441992883,172.21,2017-07-26 05:25:40
3504,52.4583632872,-1.9441967737,171.73,2017-07-26 05:26:05
3505,52.4583609402,-1.9441931695,171.73,2017-07-26 05:26:31
3506,52.4583541509,-1.9441856258,171.73,2017-07-26 05:27:05
3507,52.4583502114,-1.9441874698,171.73,2017-07-26 05:27:33
3508,52.4583521392,-1.9441765733,172.21,2017-07-26 05:28:07
3509,52.4583557434,-1.9441796746,172.21,2017-07-26 05:28:38
3510,52.458361527,-1.9441809319,171.73,2017-07-26 05:29:17
3511,52.4583632033,-1.9441827759,172.21,2017-07-26 05:29:37
3512,52.4583631195,-1.9441899844,172.69,2017-07-26 05:30:05
3513,52.4583632872,-1.9441895653,172.69,2017-07-26 05:30:29
3514,52.4583653826,-1.944186883,172.69,2017-07-26 05:30:56
3515,52.4583676457,-1.9441946782,172.69,2017-07-26 05:31:20
3516,52.4583701603,-1.9441894814,171.73,2017-07-26 05:31:48
3517,52.4583674781,-1.9441831112,171.73,2017-07-26 05:32:17
3518,52.4583699089,-1.9441865478,172.21,2017-07-26 05:32:40
3519,52.458369825,-1.944185961,172.69,2017-07-26 05:33:09
3520,52.4583732616,-1.9441838656,172.21,2017-07-26 05:33:38
3521,52.4583735131,-1.9441911578,172.69,2017-07-26 05:34:04
3522,52.4583684839,-1.9441983663,172.21,2017-07-26 05:34:27
3523,52.4583630357,-1.9441999588,172.69,2017-07-26 05:34:46
3524,52.4583569169,-1.9441997074,171.73,2017-07-26 05:35:19
3525,52.4583549891,-1.9442016352,170.77,2017-07-26 05:35:51
3526,52.4583516363,-1.9441953488,169.81,2017-07-26 05:36:27
3527,52.4583512172,-1.94419384,169.81,2017-07-26 05:37:02
3528,52.4583528936,-1.9441880565,170.29,2017-07-26 05:37:35
3529,52.4583575875,-1.9441919122,170.29,2017-07-26 05:38:07
3530,52.4583584256,-1.9441903196,170.29,2017-07-26 05:38:38
3531,52.4583583418,-1.9441899844,169.81,2017-07-26 05:39:02
3532,52.4583576713,-1.9441830274,169.33,2017-07-26 05:39:33
3533,52.4583568331,-1.9441855419,169.81,2017-07-26 05:40:04
3534,52.4583581742,-1.9441806804,170.29,2017-07-26 05:40:34
3535,52.4583564978,-1.9441803452,170.29,2017-07-26 05:40:59
3536,52.4583563302,-1.9441823568,170.29,2017-07-26 05:41:26
3537,52.4583607726,-1.9441824406,170.29,2017-07-26 05:41:53
3538,52.4583650474,-1.9441843685,170.29,2017-07-26 05:42:21
3539,52.4583590962,-1.9441837817,169.81,2017-07-26 05:42:54
3540,52.4583550729,-1.9441836141,169.81,2017-07-26 05:43:27
3541,52.4583550729,-1.9441891462,169.33,2017-07-26 05:43:58
3542,52.4583575036,-1.9441895653,169.81,2017-07-26 05:44:27
3543,52.458357336,-1.9441863801,168.85,2017-07-26 05:45:01
3544,52.4583559111,-1.9441860449,167.89,2017-07-26 05:45:38
3545,52.4583523907,-1.9441909902,167.89,2017-07-26 05:46:09
3546,52.4583469424,-1.9442038145,167.41,2017-07-26 05:46:47
3547,52.4583444279,-1.9442051556,167.89,2017-07-26 05:47:28
3548,52.4583455175,-1.9442091789,168.85,2017-07-26 05:48:08
3549,52.4583447631,-1.9442092627,168.85,2017-07-26 05:48:43
3550,52.4583438411,-1.944199875,168.37,2017-07-26 05:49:21
3551,52.4583435059,-1.9442007132,168.37,2017-07-26 05:49:48
3552,52.4583460204,-1.9442002941,168.37,2017-07-26 05:50:20
3553,52.4583508819,-1.9442019705,168.37,2017-07-26 05:50:47
3554,52.4583542347,-1.9442028925,168.37,2017-07-26 05:51:13
3555,52.4583575036,-1.9441995397,167.89,2017-07-26 05:51:43
3556,52.4583608564,-1.9441992883,167.89,2017-07-26 05:52:16
3557,52.4583687354,-1.9441978633,167.89,2017-07-26 05:52:51
3558,52.4583701603,-1.9441964384,167.41,2017-07-26 05:53:25
3559,52.4583684839,-1.9441898167,167.41,2017-07-26 05:53:57
3560,52.4583621975,-1.9441959355,167.41,2017-07-26 05:54:23
3561,52.458360102,-1.9441946782,166.93,2017-07-26 05:54:50
3562,52.4583581742,-1.9441981986,167.41,2017-07-26 05:55:28
3563,52.4583586771,-1.9441993721,166.93,2017-07-26 05:56:07
3564,52.4583569169,-1.9441993721,166.45,2017-07-26 05:56:42
3565,52.4583580066,-1.9441987853,166.93,2017-07-26 05:57:19
3566,52.4583647121,-1.9441915769,166.45,2017-07-26 05:57:56
3567,52.4583660532,-1.9441888947,166.93,2017-07-26 05:58:33
3568,52.4583668914,-1.9441967737,168.85,2017-07-26 05:59:16
3569,52.4583630357,-1.944204485,168.85,2017-07-26 05:59:55
3570,52.4583569169,-1.9442064129,168.85,2017-07-26 06:00:34
3571,52.4583532289,-1.9442125317,169.33,2017-07-26 06:01:09
3572,52.4583526421,-1.9442030601,169.81,2017-07-26 06:01:48
3573,52.4583502952,-1.9441933371,170.29,2017-07-26 06:02:22
3574,52.4583518878,-1.9441953488,171.25,2017-07-26 06:02:52
3575,52.4583538156,-1.9441964384,171.73,2017-07-26 06:03:26
3576,52.4583585095,-1.9441957679,171.73,2017-07-26 06:04:06
3577,52.4583544862,-1.9441959355,171.73,2017-07-26 06:04:48
3578,52.4583563302,-1.9442022219,171.73,2017-07-26 06:05:18
3579,52.4583596829,-1.9441959355,171.73,2017-07-26 06:05:51
3580,52.4583602697,-1.9441853743,172.21,2017-07-26 06:06:35
3581,52.458356414,-1.9441844523,172.21,2017-07-26 06:07:17
3582,52.4583523069,-1.9441777468,171.73,2017-07-26 06:07:54
3583,52.4583547376,-1.9441718794,172.21,2017-07-26 06:08:26
3584,52.4583596829,-1.9441733882,172.21,2017-07-26 06:09:02
3585,52.4583658855,-1.9441810995,172.69,2017-07-26 06:09:34
3586,52.4583682325,-1.9441825245,172.69,2017-07-26 06:10:10
3587,52.4583675619,-1.9441863801,172.21,2017-07-26 06:10:48
3588,52.4583584256,-1.944180429,172.21,2017-07-26 06:11:18
3589,52.4583570007,-1.9441794232,172.21,2017-07-26 06:11:52
3590,52.4583600182,-1.9441731367,172.21,2017-07-26 06:12:27
3591,52.4583671428,-1.9441587199,172.21,2017-07-26 06:13:02
3592,52.4583732616,-1.944158636,171.73,2017-07-26 06:13:39
3593,52.4583783746,-1.9441599771,171.73,2017-07-26 06:14:17
3594,52.4583808053,-1.9441626593,171.25,2017-07-26 06:14:47
3595,52.4583807215,-1.9441695325,171.25,2017-07-26 06:15:28
3596,52.4583782069,-1.9441736396,170.77,2017-07-26 06:16:00
3597,52.4583779555,-1.9441768248,170.77,2017-07-26 06:16:28
3598,52.4583783746,-1.9441754837,170.77,2017-07-26 06:16:54
3599,52.4583803024,-1.9441793393,170.77,2017-07-26 06:17:20
3600,52.4583772011,-1.9441880565,171.25,2017-07-26 06:17:48
3601,52.4583729263,-1.9441987853,171.25,2017-07-26 06:18:09
3602,52.4583704118,-1.9442040659,171.25,2017-07-26 06:18:37
3603,52.4583663046,-1.9442095142,170.77,2017-07-26 06:19:03
3604,52.4583608564,-1.9442064129,171.25,2017-07-26 06:19:34
3605,52.4583580904,-1.9442032278,171.73,2017-07-26 06:19:57
3606,52.4583595991,-1.9441857934,171.73,2017-07-26 06:20:28
3607,52.458357336,-1.9441792555,172.21,2017-07-26 06:20:56
3608,52.4583515525,-1.9441747293,172.21,2017-07-26 06:21:25
3609,52.4583489541,-1.9441704545,171.25,2017-07-26 06:21:57
3610,52.458347613,-1.9441753998,170.77,2017-07-26 06:22:31
3611,52.4583469424,-1.9441800937,170.77,2017-07-26 06:23:05
3612,52.4583470263,-1.9441801775,171.25,2017-07-26 06:23:36
3613,52.4583440926,-1.9441845361,171.25,2017-07-26 06:24:08
3614,52.4583438411,-1.9441782497,170.77,2017-07-26 06:24:44
3615,52.4583436735,-1.9441826083,170.29,2017-07-26 06:25:12
3616,52.4583449308,-1.9441871345,170.29,2017-07-26 06:25:41
3617,52.4583533127,-1.9441916607,170.77,2017-07-26 06:26:11
3618,52.458363371,-1.9441950135,170.77,2017-07-26 06:26:39
3619,52.4583681487,-1.9441966061,170.77,2017-07-26 06:27:07
3620,52.4583700765,-1.9441927504,171.73,2017-07-26 06:27:40
3621,52.4583678972,-1.9441878889,172.69,2017-07-26 06:28:16
3622,52.4583620299,-1.9441852905,173.17,2017-07-26 06:28:50
3623,52.4583595991,-1.9441827759,172.21,2017-07-26 06:29:23
3624,52.4583562464,-1.9441857934,171.73,2017-07-26 06:29:54
3625,52.4583515525,-1.9441834465,171.25,2017-07-26 06:30:32
3626,52.4583482835,-1.9441794232,170.77,2017-07-26 06:31:02
3627,52.4583466072,-1.9441800937,170.29,2017-07-26 06:31:27
3628,52.4583451822,-1.944178082,170.29,2017-07-26 06:31:53
3629,52.458345769,-1.9441738911,170.29,2017-07-26 06:32:18
3630,52.4583478644,-1.9441810157,169.81,2017-07-26 06:32:47
3631,52.4583561625,-1.9441933371,170.29,2017-07-26 06:33:22
3632,52.4583604373,-1.9441917446,170.29,2017-07-26 06:33:54
3633,52.4583609402,-1.9441958517,170.29,2017-07-26 06:34:26
3634,52.4583645444,-1.9441992044,170.77,2017-07-26 06:34:57
3635,52.4583684839,-1.9441990368,170.77,2017-07-26 06:35:24
3636,52.4583694898,-1.9441965222,171.25,2017-07-26 06:35:59
3637,52.458367059,-1.9441880565,172.69,2017-07-26 06:36:35
3638,52.4583578389,-1.9441866316,173.17,2017-07-26 06:37:15
3639,52.4583551567,-1.9441722985,174.62,2017-07-26 06:37:55
3640,52.4583569169,-1.9441691972,175.1,2017-07-26 06:38:32
3641,52.4583618622,-1.9441681076,174.62,2017-07-26 06:39:07
3642,52.4583686516,-1.9441606477,174.14,2017-07-26 06:39:45
3643,52.4583736807,-1.9441621564,173.66,2017-07-26 06:40:20
3644,52.4583735131,-1.9441642519,174.14,2017-07-26 06:41:01
3645,52.4583782069,-1.9441627432,173.17,2017-07-26 06:41:42
3646,52.4583743513,-1.9441616535,172.21,2017-07-26 06:42:23
3647,52.4583702441,-1.9441657607,172.21,2017-07-26 06:42:57
3648,52.4583664723,-1.9441693649,172.69,2017-07-26 06:43:31
3649,52.4583627004,-1.9441755675,173.17,2017-07-26 06:44:03
3650,52.4583662208,-1.9441819377,173.17,2017-07-26 06:44:35
3651,52.4583682325,-1.9441770762,172.69,2017-07-26 06:45:11
3652,52.4583666399,-1.9441834465,172.69,2017-07-26 06:45:51
3653,52.4583662208,-1.9441823568,172.21,2017-07-26 06:46:29
3654,52.4583685677,-1.9441833626,172.21,2017-07-26 06:47:01
3655,52.4583683163,-1.9441870507,171.73,2017-07-26 06:47:29
3656,52.4583688192,-1.9441959355,170.77,2017-07-26 06:47:57
3657,52.4583705794,-1.9441955164,169.81,2017-07-26 06:48:30
3658,52.4583754409,-1.9441821054,169.33,2017-07-26 06:49:14
3659,52.4583817273,-1.9441800937,169.33,2017-07-26 06:49:50
3660,52.4583929591,-1.9441839494,169.33,2017-07-26 06:50:25
3661,52.4583966471,-1.9441889785,169.81,2017-07-26 06:50:57
3662,52.4583963957,-1.9442002103,170.77,2017-07-26 06:51:30
3663,52.4583948869,-1.9442049041,170.77,2017-07-26 06:52:01
3664,52.4583946355,-1.9442022219,170.77,2017-07-26 06:52:35
3665,52.4584016763,-1.9441990368,171.25,2017-07-26 06:53:06
3666,52.4584030174,-1.9441976957,171.25,2017-07-26 06:53:37
3667,52.4583999161,-1.944195684,170.77,2017-07-26 06:54:09
3668,52.4583974853,-1.9441878051,170.77,2017-07-26 06:54:44
3669,52.4583966471,-1.9441788364,170.77,2017-07-26 06:55:23
3670,52.4584040232,-1.9441764895,171.25,2017-07-26 06:56:04
3671,52.4584136624,-1.9441738073,171.73,2017-07-26 06:56:48
3672,52.4584165961,-1.9441719633,171.25,2017-07-26 06:57:32
3673,52.4584116507,-1.9441817701,170.29,2017-07-26 06:58:07
3674,52.4584001675,-1.9441959355,169.33,2017-07-26 06:58:49
3675,52.4583917856,-1.9441977795,168.85,2017-07-26 06:59:21
3676,52.4583849125,-1.9441930857,168.37,2017-07-26 06:59:52
3677,52.4583814759,-1.9441923313,168.37,2017-07-26 07:00:28
3678,52.4583805539,-1.9441955164,168.37,2017-07-26 07:00:56
3679,52.4583815597,-1.9441992883,168.37,2017-07-26 07:01:29
3680,52.4583836552,-1.9441950135,168.37,2017-07-26 07:02:01
3681,52.4583868403,-1.9441881403,169.33,2017-07-26 07:02:35
3682,52.4583856668,-1.9441842847,168.85,2017-07-26 07:03:07
3683,52.4583797995,-1.944180429,167.89,2017-07-26 07:03:45
3684,52.4583793804,-1.9441922475,167.41,2017-07-26 07:04:21
3685,52.4583836552,-1.9441974442,166.93,2017-07-26 07:04:53
3686,52.4583843257,-1.9442018028,166.93,2017-07-26 07:05:29
3687,52.4583857507,-1.9442067482,166.45,2017-07-26 07:05:53
3688,52.4583890196,-1.9442021381,166.45,2017-07-26 07:06:26
3689,52.4583835714,-1.9442076702,166.93,2017-07-26 07:07:01
3690,52.4583797157,-1.9442028925,167.41,2017-07-26 07:07:32
3691,52.4583762791,-1.9441951811,167.89,2017-07-26 07:08:09
3692,52.4583745189,-1.9441907387,168.37,2017-07-26 07:08:47
3693,52.4583747704,-1.9441963546,169.33,2017-07-26 07:09:15
3694,52.4583716691,-1.9441946782,169.81,2017-07-26 07:09:53
3695,52.4583742674,-1.9441899005,170.77,2017-07-26 07:10:31
3696,52.4583726749,-1.9441941753,171.73,2017-07-26 07:11:01
3697,52.4583751056,-1.9441983663,171.73,2017-07-26 07:11:34
3698,52.4583765306,-1.9442057423,171.25,2017-07-26 07:12:11
3699,52.4583807215,-1.9442144595,170.77,2017-07-26 07:12:50
3700,52.4583830684,-1.9442121964,170.77,2017-07-26 07:13:27
3701,52.4583854992,-1.944213286,170.77,2017-07-26 07:14:05
3702,52.4583887681,-1.9442070834,170.77,2017-07-26 07:14:43
3703,52.4583929591,-1.9442095142,171.25,2017-07-26 07:15:25
3704,52.4583882652,-1.9441964384,171.73,2017-07-26 07:15:58
3705,52.4583851639,-1.9441909902,171.25,2017-07-26 07:16:37
3706,52.4583750218,-1.9441893976,170.77,2017-07-26 07:17:12
3707,52.4583650474,-1.9441908225,170.77,2017-07-26 07:17:55
3708,52.4583629519,-1.9442031439,169.81,2017-07-26 07:18:43
3709,52.4583585095,-1.9442106877,169.33,2017-07-26 07:19:26
3710,52.4583555758,-1.9442198239,168.85,2017-07-26 07:20:00
3711,52.4583562464,-1.9442220032,167.89,2017-07-26 07:20:32
3712,52.4583612755,-1.9442151301,167.89,2017-07-26 07:21:05
3713,52.4583608564,-1.9442116097,167.89,2017-07-26 07:21:39
3714,52.4583558273,-1.9442002941,169.33,2017-07-26 07:22:16
3715,52.4583533127,-1.9441937562,170.29,2017-07-26 07:22:52
3716,52.4583518878,-1.944194762,170.29,2017-07-26 07:23:25
3717,52.4583557434,-1.9441930857,170.29,2017-07-26 07:24:01
3718,52.4583539832,-1.9441913255,170.77,2017-07-26 07:24:41
3719,52.458348535,-1.9441830274,170.77,2017-07-26 07:25:17
3720,52.4583467748,-1.9441873021,171.73,2017-07-26 07:26:03
3721,52.4583440926,-1.9441903196,172.21,2017-07-26 07:26:33
3722,52.4583435897,-1.9441900682,172.21,2017-07-26 07:27:04
3723,52.4583438411,-1.9441862963,173.17,2017-07-26 07:27:38
3724,52.4583450146,-1.9441914093,172.69,2017-07-26 07:28:14
3725,52.4583453499,-1.9442038983,171.73,2017-07-26 07:28:49
3726,52.458344847,-1.9442215003,170.77,2017-07-26 07:29:32
3727,52.4583523907,-1.9442188181,169.81,2017-07-26 07:30:11
3728,52.4583637062,-1.944222087,168.85,2017-07-26 07:30:49
3729,52.4583732616,-1.9442173932,168.85,2017-07-26 07:31:25
3730,52.4583783746,-1.9442190696,168.37,2017-07-26 07:31:52
3731,52.458380973,-1.9442110229,168.85,2017-07-26 07:32:24
3732,52.4583849963,-1.9442018867,168.85,2017-07-26 07:32:58
3733,52.4583885167,-1.9441966061,169.33,2017-07-26 07:33:29
3734,52.4583852477,-1.9441940915,168.85,2017-07-26 07:33:55
3735,52.4583818112,-1.9441935048,168.85,2017-07-26 07:34:21
3736,52.4583788775,-1.9441898167,167.89,2017-07-26 07:34:49
3737,52.4583720881,-1.9441874698,167.89,2017-07-26 07:35:25
3738,52.4583724234,-1.9441897329,167.89,2017-07-26 07:36:01
3739,52.4583690707,-1.9442011323,167.89,2017-07-26 07:36:32
3740,52.4583715852,-1.9442045689,167.89,2017-07-26 07:36:59
3741,52.4583740998,-1.9442148786,168.37,2017-07-26 07:37:23
3742,52.4583819788,-1.944213789,168.37,2017-07-26 07:37:49
3743,52.4583952222,-1.9442090113,168.37,2017-07-26 07:38:17
3744,52.4584000837,-1.9442101847,168.37,2017-07-26 07:38:45
3745,52.4584011734,-1.9442063291,167.89,2017-07-26 07:39:14
3746,52.4583992455,-1.9442069996,167.41,2017-07-26 07:39:39
3747,52.4583968986,-1.94421052,167.41,2017-07-26 07:40:09
3748,52.4583988264,-1.9442012161,166.93,2017-07-26 07:40:38
3749,52.458399497,-1.9441953488,166.45,2017-07-26 07:41:02
3750,52.4583974853,-1.9441918284,166.45,2017-07-26 07:41:28
3751,52.4583975691,-1.944186883,166.45,2017-07-26 07:41:51
3752,52.4584008381,-1.9441665988,166.93,2017-07-26 07:42:22
3753,52.4584045261,-1.9441574626,166.93,2017-07-26 07:42:51
3754,52.4584069569,-1.9441520981,167.41,2017-07-26 07:43:15
3755,52.4584139977,-1.9441533554,167.41,2017-07-26 07:43:42
3756,52.4584134109,-1.9441638328,166.93,2017-07-26 07:44:09
3757,52.4584097229,-1.9441735558,166.93,2017-07-26 07:44:49
3758,52.4584024306,-1.9441712927,166.93,2017-07-26 07:45:29
3759,52.4583994132,-1.9441840332,167.41,2017-07-26 07:46:05
3760,52.4583986588,-1.9442024734,168.37,2017-07-26 07:46:40
3761,52.4583968148,-1.9442153815,169.33,2017-07-26 07:47:14
3762,52.4583886005,-1.9442240987,170.29,2017-07-26 07:48:03
3763,52.4583802186,-1.9442154653,170.77,2017-07-26 07:48:47
3764,52.4583742674,-1.9442149624,171.73,2017-07-26 07:49:20
3765,52.4583736807,-1.9442103524,172.21,2017-07-26 07:49:52
3766,52.4583672266,-1.9442081731,172.21,2017-07-26 07:50:28
3767,52.4583625328,-1.9442090113,172.21,2017-07-26 07:51:01
3768,52.4583567493,-1.9442091789,172.21,2017-07-26 07:51:35
3769,52.4583606888,-1.9442162197,171.73,2017-07-26 07:52:12
3770,52.4583692383,-1.9442124479,171.25,2017-07-26 07:52:44
3771,52.4583752733,-1.9442093465,170.77,2017-07-26 07:53:17
3772,52.4583684839,-1.9442012161,170.77,2017-07-26 07:53:54
3773,52.458364293,-1.9441987015,170.77,2017-07-26 07:54:29
3774,52.4583688192,-1.9442005455,170.77,2017-07-26 07:55:09
3775,52.4583709985,-1.9441964384,170.77,2017-07-26 07:55:45
3776,52.4583725911,-1.9441964384,171.25,2017-07-26 07:56:19
3777,52.4583727587,-1.9442041498,171.73,2017-07-26 07:56:52
3778,52.4583738483,-1.944221165,172.21,2017-07-26 07:57:21
3779,52.4583745189,-1.9442209136,171.73,2017-07-26 07:57:44
3780,52.4583840743,-1.9442187343,171.73,2017-07-26 07:58:19
3781,52.4583948869,-1.9442173932,171.25,2017-07-26 07:58:48
3782,52.4584096391,-1.9442163873,171.25,2017-07-26 07:59:25
3783,52.458414752,-1.9442158006,171.25,2017-07-26 07:59:57
3784,52.4584134109,-1.9442153815,171.25,2017-07-26 08:00:32
3785,52.4584032688,-1.9442200754,171.73,2017-07-26 08:01:00
3786,52.4583988264,-1.9442250207,171.25,2017-07-26 08:01:37
3787,52.4583908636,-1.9442104362,171.25,2017-07-26 08:02:18
3788,52.458388349,-1.944212364,171.25,2017-07-26 08:03:01
3789,52.4583819788,-1.94421052,171.25,2017-07-26 08:03:39
3790,52.4583677296,-1.9442178123,170.29,2017-07-26 08:04:22
3791,52.458363371,-1.9442167226,170.29,2017-07-26 08:04:55
3792,52.4583695736,-1.9442060776,169.33,2017-07-26 08:05:37
3793,52.4583779555,-1.9442081731,168.85,2017-07-26 08:06:19
3794,52.4583776202,-1.9442176446,167.89,2017-07-26 08:06:52
3795,52.4583820626,-1.9442194048,167.89,2017-07-26 08:07:33
3796,52.4583823141,-1.9442251883,168.37,2017-07-26 08:08:08
3797,52.4583785422,-1.9442275353,167.89,2017-07-26 08:08:36
3798,52.4583733454,-1.9442254398,168.37,2017-07-26 08:09:06
3799,52.4583673943,-1.9442242663,168.85,2017-07-26 08:09:36
3800,52.4583613593,-1.94422259,168.85,2017-07-26 08:10:07
3801,52.4583636224,-1.9442243502,168.85,2017-07-26 08:10:30
3802,52.4583657179,-1.9442215841,168.85,2017-07-26 08:10:58
3803,52.458369825,-1.9442199916,169.33,2017-07-26 08:11:28
3804,52.4583770335,-1.944220243,169.81,2017-07-26 08:11:58
3805,52.4583723396,-1.944214711,169.81,2017-07-26 08:12:36
3806,52.4583691545,-1.9442127831,169.81,2017-07-26 08:13:14
3807,52.45837586,-1.9442146271,170.29,2017-07-26 08:13:53
3808,52.4583772849,-1.9442106877,170.29,2017-07-26 08:14:26
3809,52.4583782069,-1.9442185666,169.81,2017-07-26 08:15:03
3810,52.4583736807,-1.9442191534,168.85,2017-07-26 08:15:40
3811,52.4583772011,-1.9442194048,168.85,2017-07-26 08:16:10
3812,52.4583790451,-1.9442161359,168.37,2017-07-26 08:16:46
3813,52.4583808891,-1.9442160521,168.37,2017-07-26 08:17:22
3814,52.4583842419,-1.944220243,168.37,2017-07-26 08:18:02
3815,52.4583854992,-1.9442119449,168.37,2017-07-26 08:18:43
3816,52.4583875109,-1.9442078378,167.89,2017-07-26 08:19:19
3817,52.4583852477,-1.9442051556,168.37,2017-07-26 08:19:45
3818,52.4583847448,-1.9442050718,168.37,2017-07-26 08:20:22
3819,52.4583787099,-1.9442111067,168.85,2017-07-26 08:21:05
3820,52.4583773687,-1.9442136213,169.81,2017-07-26 08:21:50
3821,52.4583769497,-1.9442132022,170.29,2017-07-26 08:22:22
3822,52.458379548,-1.944222087,170.29,2017-07-26 08:23:00
3823,52.458381895,-1.9442089275,171.25,2017-07-26 08:23:35
3824,52.4583821464,-1.944199875,171.25,2017-07-26 08:24:17
3825,52.4583839905,-1.9441966061,170.77,2017-07-26 08:24:49
3826,52.4583784584,-1.9441970252,170.77,2017-07-26 08:25:28
3827,52.4583805539,-1.9441994559,170.77,2017-07-26 08:26:02
3828,52.4583816435,-1.9441985339,171.25,2017-07-26 08:26:43
3829,52.458386505,-1.9442018867,171.73,2017-07-26 08:27:14
3830,52.458385583,-1.9441987853,171.73,2017-07-26 08:27:48
3831,52.4583850801,-1.9442044012,171.25,2017-07-26 08:28:18
3832,52.4583854154,-1.9442092627,170.77,2017-07-26 08:28:46
3833,52.4583844095,-1.944218399,171.25,2017-07-26 08:29:15
3834,52.4583849963,-1.944213286,171.25,2017-07-26 08:29:43
3835,52.4583823979,-1.9442050718,171.73,2017-07-26 08:30:15
3836,52.4583782908,-1.9441977795,172.21,2017-07-26 08:30:44
3837,52.458380051,-1.944191996,172.21,2017-07-26 08:31:20
3838,52.4583839905,-1.9441946782,172.21,2017-07-26 08:31:48
3839,52.4583922885,-1.9441921636,172.69,2017-07-26 08:32:17
3840,52.4583905283,-1.9442015514,173.17,2017-07-26 08:32:44
3841,52.4583853316,-1.9441966061,173.17,2017-07-26 08:33:14
3842,52.4583829008,-1.9441967737,173.66,2017-07-26 08:33:50
3843,52.4583816435,-1.9441986177,174.14,2017-07-26 08:34:23
3844,52.4583840743,-1.9442055747,174.14,2017-07-26 08:34:53
3845,52.458384661,-1.9442126993,174.62,2017-07-26 08:35:29
3846,52.4583841581,-1.944209598,175.1,2017-07-26 08:35:56
3847,52.4583932944,-1.9442043174,174.14,2017-07-26 08:36:27
3848,52.4583958928,-1.9442001265,173.66,2017-07-26 08:36:57
3849,52.4583954737,-1.9441944268,173.17,2017-07-26 08:37:28
3850,52.4583946355,-1.9441915769,172.69,2017-07-26 08:37:54
3851,52.4583955575,-1.9441878051,173.17,2017-07-26 08:38:22
3852,52.4583926238,-1.94418923,174.62,2017-07-26 08:38:54
3853,52.4583885167,-1.9441891462,176.06,2017-07-26 08:39:20
3854,52.4583831523,-1.9441965222,177.02,2017-07-26 08:39:55
3855,52.4583762791,-1.944209598,177.5,2017-07-26 08:40:30
3856,52.4583737645,-1.9442133699,177.5,2017-07-26 08:40:55
3857,52.4583713338,-1.9442187343,177.02,2017-07-26 08:41:18
3858,52.4583690707,-1.9442221709,176.54,2017-07-26 08:41:50
3859,52.4583745189,-1.9442155492,176.06,2017-07-26 08:42:16
